tms_acc,x_acc,y_acc,z_acc,tms_gyr,x_gyr,y_gyr,z_gyr,tms_mag,x_mag,y_mag,z_mag,tms_ori,yaw,pitch,roll,blockID,testID,freq
20230915-14:06:27.342,0.90859956,0.81402856,-8.7053175,20230915-14:06:28.028,-0.07414377,-0.16882788,0.13164146,20230915-14:06:27.809,-18.5325,12.75,33.255,20230915-14:06:25.370,-1.3216186,-0.04816623,-3.058659,86907,1,100
20230915-14:06:27.372,2.4277205,1.5634137,-8.234857,20230915-14:06:28.038,-0.05337435,-0.12667818,0.10415252,20230915-14:06:27.820,-18.5325,12.75,33.255,20230915-14:06:25.380,-1.2213229,-0.12136264,-3.0811274,86907,1,100
20230915-14:06:27.412,1.0474633,1.3994108,-8.190564,20230915-14:06:28.048,-0.02649628,0.027870728,0.054061573,20230915-14:06:27.831,-18.494999,12.952499,33.12,20230915-14:06:25.390,-1.2559288,-0.12967126,3.1223574,86907,1,100
20230915-14:06:27.444,1.8016368,0.6464345,-11.130644,20230915-14:06:28.068,0.02603813,0.34552065,0.041233405,20230915-14:06:27.849,-18.217499,12.6825,30.7125,20230915-14:06:25.400,-1.3969897,-0.024328182,3.089035,86907,1,100
20230915-14:06:27.471,2.1667526,0.6380547,-10.326192,20230915-14:06:28.080,0.0107665,0.425544,0.053450707,20230915-14:06:27.860,-18.217499,12.6825,30.7125,20230915-14:06:25.410,-1.4135149,-0.0017985408,-3.1370962,86907,1,100
20230915-14:06:27.492,1.79206,0.7589619,-9.925163,20230915-14:06:28.099,0.20685424,1.16408,0.0009162979,20230915-14:06:27.870,-19.14,12.719999,28.8825,20230915-14:06:25.420,-1.3624063,-0.033739295,-3.1222153,86907,1,100
20230915-14:06:27.502,1.7884687,0.8283938,-9.200917,20230915-14:06:28.118,0.026648996,0.82016295,0.058337633,20230915-14:06:27.880,-19.14,12.719999,28.8825,20230915-14:06:25.431,-1.3914027,-0.0092831,-3.1157374,86907,1,100
20230915-14:06:27.518,1.6603789,0.9959879,-9.423578,20230915-14:06:28.128,-0.091858864,0.40416372,0.057726767,20230915-14:06:27.889,-19.005,12.825,30.449999,20230915-14:06:25.441,-1.3845289,-0.014137444,-3.092773,86907,1,100
20230915-14:06:27.528,1.733402,0.89303726,-9.635465,20230915-14:06:28.139,-0.13095424,0.7957283,0.09315695,20230915-14:06:27.902,-19.005,12.825,30.449999,20230915-14:06:25.451,-1.3562407,-0.027593782,-3.094379,86907,1,100
20230915-14:06:27.537,1.4903905,1.3599066,-9.331401,20230915-14:06:28.148,-0.16271923,0.68149656,0.13836098,20230915-14:06:27.920,-18.345,12.6449995,29.932499,20230915-14:06:25.461,-1.3067966,-0.071378104,-3.1055825,86907,1,100
20230915-14:06:27.548,1.1803415,1.009156,-9.528923,20230915-14:06:28.167,0.0077121737,0.21723895,0.011911872,20230915-14:06:27.929,-19.4475,12.8025,30.3375,20230915-14:06:25.472,-1.4404825,0.038054045,-3.0972195,86907,1,100
20230915-14:06:27.558,1.4879963,1.4041992,-9.722853,20230915-14:06:28.177,0.069409564,0.025427265,0.0027488936,20230915-14:06:27.940,-19.4475,12.8025,30.3375,20230915-14:06:25.490,-1.3265685,-0.03893822,-3.0591483,86907,1,100
20230915-14:06:27.577,0.90740246,1.198298,-9.224859,20230915-14:06:28.196,0.020540344,-0.09430232,-0.03023783,20230915-14:06:27.950,-19.3575,13.049999,29.707499,20230915-14:06:25.501,-1.3900567,-0.0053856317,-3.0663562,86907,1,100
20230915-14:06:27.588,0.8678981,0.92535895,-8.926781,20230915-14:06:28.207,-0.05337435,-0.11446088,-0.046731193,20230915-14:06:27.960,-19.3575,13.049999,29.707499,20230915-14:06:25.511,-1.4044304,0.019744052,-3.0375652,86907,1,100
20230915-14:06:27.608,3.0370448,1.400608,-9.975441,20230915-14:06:28.216,-0.11446088,-0.14500414,-0.06627888,20230915-14:06:27.969,-19.8375,13.3125,27.345,20230915-14:06:25.523,-1.3868864,0.009840954,-3.0285828,86907,1,100
20230915-14:06:27.617,2.3319526,0.80205756,-10.311827,20230915-14:06:28.227,-0.14622587,-0.23480132,-0.08155051,20230915-14:06:27.980,-19.8375,13.3125,27.345,20230915-14:06:25.535,-1.3357753,-0.018108549,-3.0311353,86907,1,100
20230915-14:06:27.628,2.5809495,0.8463503,-8.973468,20230915-14:06:28.236,-0.15477799,-0.35330918,-0.0888809,20230915-14:06:27.991,-19.057499,12.622499,29.73,20230915-14:06:25.550,-1.4052926,0.0152273,-3.0729506,86907,1,100
20230915-14:06:27.639,3.0669725,1.2006922,-9.266758,20230915-14:06:28.265,-0.13828462,-0.45226935,-0.09437868,20230915-14:06:28.011,-19.23,13.072499,29.939999,20230915-14:06:25.568,-1.4107193,0.019705966,-3.0785074,86907,1,100
20230915-14:06:27.659,2.6874914,1.2677298,-9.490616,20230915-14:06:28.276,-0.08208502,-0.51641023,-0.21655174,20230915-14:06:28.020,-19.23,13.072499,29.939999,20230915-14:06:25.578,-1.3928528,0.017512111,-3.0752852,86907,1,100
20230915-14:06:27.678,2.0147207,0.82121116,-8.89446,20230915-14:06:28.287,-0.009392053,-0.5286275,-0.22449298,20230915-14:06:28.031,-19.154999,13.41,29.5875,20230915-14:06:25.588,-1.4861506,0.07628873,-3.053504,86907,1,100
20230915-14:06:27.688,1.5310919,0.10175357,-8.391677,20230915-14:06:28.296,0.10606148,-0.48953214,-0.24770586,20230915-14:06:28.040,-19.154999,13.41,29.5875,20230915-14:06:25.598,-1.7324667,0.19181584,-2.8978243,86907,1,100
20230915-14:06:27.697,2.2062569,0.37948096,-11.062409,20230915-14:06:28.308,0.1952478,-0.4919756,-0.28069258,20230915-14:06:28.051,-19.26,13.094999,29.76,20230915-14:06:25.608,-1.2073215,-0.29024652,2.9135273,86907,1,100
20230915-14:06:27.708,3.13401,1.2844892,-9.5971575,20230915-14:06:28.327,0.1793653,-0.35392004,-0.3295618,20230915-14:06:28.060,-19.26,13.094999,29.76,20230915-14:06:25.620,-1.4525517,0.016747834,2.9662766,86907,1,100
20230915-14:06:27.718,1.958457,0.6452374,-10.579977,20230915-14:06:28.336,0.16287194,-0.16027577,-0.35216382,20230915-14:06:28.071,-19.14,13.0275,29.9025,20230915-14:06:25.630,-1.3659005,-0.014278757,-3.0608904,86907,1,100
20230915-14:06:27.728,4.429273,1.8710686,-14.6680765,20230915-14:06:28.347,0.15554157,0.09873109,-0.27580565,20230915-14:06:28.083,-19.14,13.0275,29.9025,20230915-14:06:25.640,-1.2757032,-0.057098825,-2.9895833,86907,1,100
20230915-14:06:27.737,4.1742907,-0.19991584,-13.283031,20230915-14:06:28.356,0.14515686,0.69737905,-0.17379116,20230915-14:06:28.100,-19.7325,13.304999,27.0,20230915-14:06:25.652,-1.2949456,-0.06061141,-3.0366921,86907,1,100
20230915-14:06:27.748,3.8905778,-4.819528,-21.019894,20230915-14:06:28.367,0.24900395,0.94172513,-0.10598512,20230915-14:06:28.111,-20.189999,13.32,26.4975,20230915-14:06:25.669,-1.3050267,-0.058850907,-3.0635686,86907,1,100
20230915-14:06:27.758,10.226832,-2.184709,0.7015011,20230915-14:06:28.376,0.33391422,1.1622475,-0.183565,20230915-14:06:28.120,-20.189999,13.32,26.4975,20230915-14:06:25.680,-1.3235638,-0.04990095,-3.0740752,86907,1,100
20230915-14:06:27.768,3.5003228,2.408567,-2.0506337,20230915-14:06:28.387,0.39438987,1.5281558,-0.12736541,20230915-14:06:28.131,-20.4825,13.38,31.4475,20230915-14:06:25.691,-1.3453993,-0.036162,-3.0801013,86907,1,100
20230915-14:06:27.777,-2.4037786,4.8542438,-9.380483,20230915-14:06:28.398,0.4695263,1.8042668,-0.0693332,20230915-14:06:28.140,-20.4825,13.38,31.4475,20230915-14:06:25.701,-1.3345542,-0.035522696,-3.0679657,86907,1,100
20230915-14:06:27.788,-0.78410107,3.4476504,-10.0269165,20230915-14:06:28.416,0.3039818,1.0907762,0.13347405,20230915-14:06:28.160,-20.445,13.29,31.335,20230915-14:06:25.711,-1.327153,-0.031759866,-3.0511932,86907,1,100
20230915-14:06:27.798,0.91099375,0.4321534,-8.474277,20230915-14:06:28.427,0.16653714,0.6356816,0.13958271,20230915-14:06:28.171,-20.744999,13.6725,32.017498,20230915-14:06:25.722,-1.3271267,-0.031143349,-3.0488448,86907,1,100
20230915-14:06:27.808,1.6795325,0.23582886,-9.900024,20230915-14:06:28.436,0.04925101,0.48479792,0.0852157,20230915-14:06:28.191,-21.0675,13.747499,25.08,20230915-14:06:25.740,-1.3419776,-0.030119706,-3.0755072,86907,1,100
20230915-14:06:27.817,2.5761611,0.60932434,-10.374076,20230915-14:06:28.447,-0.042378776,0.5452736,0.12492194,20230915-14:06:28.209,-20.685,13.3125,31.695,20230915-14:06:25.752,-1.3822871,-0.01579654,-3.0996602,86907,1,100
20230915-14:06:27.828,2.3666685,0.89662856,-8.98903,20230915-14:06:28.457,-0.04482224,0.21235204,0.13041973,20230915-14:06:28.220,-20.685,13.3125,31.695,20230915-14:06:25.762,-1.3908592,-0.009062027,-3.0966437,86907,1,100
20230915-14:06:27.848,0.90021986,0.92057055,-7.645883,20230915-14:06:28.476,-0.020998493,-0.016722437,0.1957823,20230915-14:06:28.230,-20.7225,13.2225,31.7925,20230915-14:06:25.772,-1.3954196,0.003281924,-3.0738826,86907,1,100
20230915-14:06:27.857,1.7022774,1.0618285,-9.574412,20230915-14:06:28.487,-0.009392053,0.014431692,0.21471913,20230915-14:06:28.240,-20.7225,13.2225,31.7925,20230915-14:06:25.791,-1.3736299,-0.00631385,-3.0487757,86907,1,100
20230915-14:06:27.868,1.7788919,1.2114661,-7.8086886,20230915-14:06:28.496,0.04192063,0.05169447,0.09621128,20230915-14:06:28.265,-20.3025,13.7699995,31.9275,20230915-14:06:25.802,-1.3527238,-0.010955582,-3.0360324,86907,1,100
20230915-14:06:27.878,1.9045875,0.79487497,-8.881291,20230915-14:06:28.507,0.055970527,0.046196684,0.112704635,20230915-14:06:28.280,-19.635,13.094999,30.164999,20230915-14:06:25.820,-1.3711301,-0.015493197,-3.0631995,86907,1,100
20230915-14:06:27.888,2.6683378,1.0773908,-9.633071,20230915-14:06:28.516,0.077961676,0.11033753,0.118202426,20230915-14:06:28.291,-19.664999,13.11,32.13,20230915-14:06:25.830,-1.3666421,-0.015726628,-3.0514586,86907,1,100
20230915-14:06:27.903,2.4791958,1.2006922,-9.82341,20230915-14:06:28.532,0.115835324,0.13110696,0.050396383,20230915-14:06:28.310,-19.68,12.7725,32.6025,20230915-14:06:25.840,-1.381737,-0.0015710556,-3.0612614,86907,1,100
20230915-14:06:27.918,3.3518825,0.79487497,-12.022484,20230915-14:06:28.547,0.05352707,0.2868776,0.16462818,20230915-14:06:28.320,-19.68,12.7725,32.6025,20230915-14:06:25.852,-1.3984613,0.00024678308,-3.076272,86907,1,100
20230915-14:06:27.928,2.7808652,1.1827357,-10.776301,20230915-14:06:28.556,0.059024855,0.45853072,0.16157386,20230915-14:06:28.329,-19.56,13.035,29.925,20230915-14:06:25.862,-1.4317105,0.019955503,-3.0848136,86907,1,100
20230915-14:06:27.937,2.4552538,1.1168951,-10.461464,20230915-14:06:28.567,-0.005726862,0.6033058,0.2959642,20230915-14:06:28.340,-19.56,13.035,29.925,20230915-14:06:25.872,-1.4050109,0.012481349,-3.0745094,86907,1,100
20230915-14:06:27.948,2.4037786,0.985214,-10.028113,20230915-14:06:28.576,-0.055817813,0.65889454,0.33628133,20230915-14:06:28.351,-20.4975,13.634999,32.677498,20230915-14:06:25.882,-1.4173214,0.019263957,-3.0814404,86907,1,100
20230915-14:06:27.958,2.124854,0.80804306,-9.494206,20230915-14:06:28.588,-0.1333977,0.76640683,0.35338554,20230915-14:06:28.369,-20.699999,13.17,29.955,20230915-14:06:25.892,-1.4789923,0.054336403,-3.0888538,86907,1,100
20230915-14:06:27.968,2.3678656,0.8702923,-9.339781,20230915-14:06:28.607,-0.48769954,1.2031754,0.410196,20230915-14:06:28.380,-20.699999,13.17,29.955,20230915-14:06:25.902,-1.4621862,0.044281464,-3.0824354,86907,1,100
20230915-14:06:27.979,2.2900538,0.7553706,-9.216479,20230915-14:06:28.616,-0.3991241,1.2331078,0.3472769,20230915-14:06:28.390,-21.285,13.6725,28.68,20230915-14:06:25.919,-1.4335343,0.02893593,-3.0836723,86907,1,100
20230915-14:06:27.999,1.9524715,0.7469909,-9.185355,20230915-14:06:28.627,-0.16638441,1.2630403,0.26725355,20230915-14:06:28.400,-21.285,13.6725,28.68,20230915-14:06:25.929,-1.4354703,0.028153528,-3.1007419,86907,1,100
20230915-14:06:28.019,2.7976246,0.7290344,-9.259575,20230915-14:06:28.636,-0.0332158,1.2288318,0.13103059,20230915-14:06:28.409,-22.035,14.1525,28.6575,20230915-14:06:25.940,-1.4284071,0.039215893,-3.0979288,86907,1,100
20230915-14:06:28.030,3.2740707,0.8690952,-9.466674,20230915-14:06:28.647,-0.0894154,1.0584004,0.121256754,20230915-14:06:28.420,-22.035,14.1525,28.6575,20230915-14:06:25.951,-1.4012725,0.0147306975,-3.0715907,86907,1,100
20230915-14:06:28.051,2.504335,0.50757074,-9.016563,20230915-14:06:28.656,-0.16394097,0.92889696,0.12370021,20230915-14:06:28.430,-22.1325,13.6875,28.019999,20230915-14:06:25.968,-1.3989867,0.008476607,-3.1005485,86907,1,100
20230915-14:06:28.068,2.4229321,0.5506664,-9.287108,20230915-14:06:28.667,-0.24701864,0.8812495,0.1554652,20230915-14:06:28.440,-22.1325,13.6875,28.019999,20230915-14:06:25.978,-1.4094133,0.012199241,-3.108389,86907,1,100
20230915-14:06:28.080,2.0590134,0.36631286,-8.765172,20230915-14:06:28.678,-0.37468946,1.0797807,0.19272798,20230915-14:06:28.449,-22.627499,14.219999,30.914999,20230915-14:06:25.988,-1.4266495,0.025466671,-3.0957036,86907,1,100
20230915-14:06:28.100,1.3204023,1.1779473,-7.358579,20230915-14:06:28.696,-0.5231297,1.6051248,0.05467244,20230915-14:06:28.460,-22.627499,14.219999,30.914999,20230915-14:06:25.998,-1.3929042,0.00845237,-3.0847216,86907,1,100
20230915-14:06:28.119,4.8997335,0.5506664,-10.471041,20230915-14:06:28.707,-0.46082148,1.4249195,-0.006414085,20230915-14:06:28.470,-22.2225,13.4325,30.585,20230915-14:06:26.008,-1.4349409,0.033062246,-3.107845,86907,1,100
20230915-14:06:28.128,6.066907,1.1097125,-9.084799,20230915-14:06:28.716,-0.37041342,1.1872929,-0.05467244,20230915-14:06:28.480,-22.2225,13.4325,30.585,20230915-14:06:26.018,-1.4311703,0.030882517,-3.0912678,86907,1,100
20230915-14:06:28.139,1.8471266,0.8499416,-11.087548,20230915-14:06:28.727,-0.2494621,0.8641452,-0.101098195,20230915-14:06:28.489,-22.5525,13.755,30.599998,20230915-14:06:26.029,-1.3625126,-0.006814406,-3.0537848,86907,1,100
20230915-14:06:28.148,1.4173675,0.7422025,-9.844957,20230915-14:06:28.736,-0.19631682,0.5855907,-0.14996742,20230915-14:06:28.500,-22.5525,13.755,30.599998,20230915-14:06:26.039,-1.3583618,-0.010824706,-3.0594196,86907,1,100
20230915-14:06:28.159,2.60968,1.0642227,-9.271546,20230915-14:06:28.748,-0.20975585,0.49396092,-0.1572978,20230915-14:06:28.510,-23.01,14.7,30.8025,20230915-14:06:26.049,-1.4045137,0.014396725,-3.0822873,86907,1,100
20230915-14:06:28.179,2.96881,0.91099375,-9.980229,20230915-14:06:28.767,-0.30138564,0.6149122,-0.18967366,20230915-14:06:28.523,-23.01,14.7,30.8025,20230915-14:06:26.059,-1.3555665,-0.017110921,-3.075746,86907,1,100
20230915-14:06:28.198,3.0358477,0.8607155,-9.665392,20230915-14:06:28.776,-0.46326494,0.94661206,-0.19211712,20230915-14:06:28.540,-22.619999,14.34,30.795,20230915-14:06:26.069,-1.2817374,-0.058878884,-3.0540068,86907,1,100
20230915-14:06:28.208,3.0442274,0.8750807,-9.414001,20230915-14:06:28.787,-0.5481752,1.2831988,-0.21777347,20230915-14:06:28.560,-22.59,13.934999,30.8625,20230915-14:06:26.080,-1.319329,-0.021375062,-3.0022495,86907,1,100
20230915-14:06:28.217,3.0226796,0.8774749,-9.55047,20230915-14:06:28.798,-0.62392247,1.6814829,-0.2678644,20230915-14:06:28.569,-22.875,13.634999,30.404999,20230915-14:06:26.090,-1.3136553,-0.027210742,-3.0117822,86907,1,100
20230915-14:06:28.228,3.0059202,0.8810662,-9.659407,20230915-14:06:28.816,-0.35697436,2.9117656,-0.25992316,20230915-14:06:28.580,-22.875,13.634999,30.404999,20230915-14:06:26.102,-1.358224,-0.017938575,-3.0842755,86907,1,100
20230915-14:06:28.238,2.9735985,0.90859956,-9.742006,20230915-14:06:28.827,0.057803124,3.145727,-0.5757405,20230915-14:06:28.591,-23.535,14.9325,31.1775,20230915-14:06:26.112,-1.3508422,-0.008226208,-3.0199537,86907,1,100
20230915-14:06:28.265,2.8072014,0.89303726,-9.582792,20230915-14:06:28.836,0.6912704,4.1903067,-0.66248333,20230915-14:06:28.609,-23.8125,13.785,30.585,20230915-14:06:26.130,-1.2480446,-0.05836361,-2.9914162,86907,1,100
20230915-14:06:28.278,2.4277205,1.1971009,-9.130288,20230915-14:06:28.847,0.18180877,3.02783,-0.36987892,20230915-14:06:28.620,-23.8125,13.785,30.585,20230915-14:06:26.140,-1.2317158,-0.06746313,-2.9898205,86907,1,100
20230915-14:06:28.288,2.7581203,1.1456255,-8.775947,20230915-14:06:28.856,-0.006948592,2.2673028,-0.3399465,20230915-14:06:28.631,-24.359999,14.205,30.269999,20230915-14:06:26.151,-1.3085749,-0.03750981,-3.035842,86907,1,100
20230915-14:06:28.297,2.6264393,1.0594343,-9.307459,20230915-14:06:28.867,-0.035659257,1.880625,-0.29168814,20230915-14:06:28.649,-24.967499,14.565,30.0225,20230915-14:06:26.161,-1.3152583,-0.03723123,-3.049275,86907,1,100
20230915-14:06:28.308,2.586935,0.94930094,-9.854534,20230915-14:06:28.876,0.061468314,1.4902822,-0.19883664,20230915-14:06:28.660,-24.967499,14.565,30.0225,20230915-14:06:26.171,-1.2909588,-0.053748902,-3.0422187,86907,1,100
20230915-14:06:28.328,2.743755,0.7613561,-8.971074,20230915-14:06:28.887,0.11461359,1.4426346,-0.09193522,20230915-14:06:28.670,-25.6425,14.759999,29.175,20230915-14:06:26.181,-1.3264471,-0.0290155,-3.0322697,86907,1,100
20230915-14:06:28.337,1.9357121,0.62249243,-8.221688,20230915-14:06:28.896,0.12622003,1.5098298,-0.003970624,20230915-14:06:28.680,-25.6425,14.759999,29.175,20230915-14:06:26.192,-1.3045884,-0.03522629,-3.0067124,86907,1,100
20230915-14:06:28.348,2.3942018,0.9876082,-8.781932,20230915-14:06:28.908,0.044974953,1.5006669,-0.0143553335,20230915-14:06:28.689,-26.279999,14.7074995,29.3475,20230915-14:06:26.209,-1.3087424,-0.03188252,-3.0033405,86907,1,100
20230915-14:06:28.358,3.8402996,0.80684596,-8.500613,20230915-14:06:28.919,-0.08208502,1.436526,-0.04917465,20230915-14:06:28.700,-26.279999,14.7074995,29.3475,20230915-14:06:26.220,-1.4182268,0.028582595,-3.0021086,86907,1,100
20230915-14:06:28.368,2.7880478,0.4201824,-8.371326,20230915-14:06:28.928,-0.05093089,1.2984704,-0.05955936,20230915-14:06:28.710,-26.34,14.594999,29.369999,20230915-14:06:26.230,-1.243138,-0.06750246,-2.9978395,86907,1,100
20230915-14:06:28.377,2.4624364,0.020350715,-8.415619,20230915-14:06:28.948,0.025427265,1.5690837,-0.11942416,20230915-14:06:28.720,-26.34,14.594999,29.369999,20230915-14:06:26.241,-1.5349394,0.09287531,-3.0317204,86907,1,100
20230915-14:06:28.388,3.7241807,0.6440403,-8.847773,20230915-14:06:28.967,0.15615243,1.9765309,-0.15668693,20230915-14:06:28.729,-26.715,13.65,28.65,20230915-14:06:26.251,-1.3449004,-0.018591342,-3.026348,86907,1,100
20230915-14:06:28.399,3.4715924,0.60333884,-9.883265,20230915-14:06:28.976,0.20990857,2.1939988,-0.20311269,20230915-14:06:28.740,-26.715,13.65,28.65,20230915-14:06:26.261,-1.2615017,-0.061649125,-3.0205603,86907,1,100
20230915-14:06:28.417,3.3626564,0.8714894,-9.9550905,20230915-14:06:28.988,0.24045183,2.7175105,-0.14996742,20230915-14:06:28.750,-27.3375,14.655,28.9875,20230915-14:06:26.271,-1.3074148,-0.0325496,-3.0100613,86907,1,100
20230915-14:06:28.428,4.179079,0.427365,-9.775525,20230915-14:06:28.998,0.28932106,2.8561769,-0.0693332,20230915-14:06:28.760,-27.3375,14.655,28.9875,20230915-14:06:26.281,-1.2682241,-0.057283133,-3.0153766,86907,1,100
20230915-14:06:28.438,3.1866825,0.6955156,-9.625888,20230915-14:06:29.008,0.3009275,2.746221,-0.02107485,20230915-14:06:28.769,-28.297499,14.3475,28.064999,20230915-14:06:26.292,-1.2783924,-0.06747341,-3.061283,86907,1,100
20230915-14:06:28.448,4.209007,0.6991069,-9.7719345,20230915-14:06:29.020,0.42310053,2.551966,0.09621128,20230915-14:06:28.780,-28.297499,14.3475,28.064999,20230915-14:06:26.310,-1.1919092,-0.12032583,-3.0473719,86907,1,100
20230915-14:06:28.459,3.4751837,0.36631286,-9.317036,20230915-14:06:29.039,0.4218788,2.4224625,0.38698313,20230915-14:06:28.790,-28.994999,13.98,19.387499,20230915-14:06:26.320,-1.3723238,0.0045073777,-3.00563,86907,1,100
20230915-14:06:28.478,2.9125464,0.50517654,-9.463082,20230915-14:06:29.057,0.15798502,1.5336535,0.57635134,20230915-14:06:28.800,-28.994999,13.98,19.387499,20230915-14:06:26.331,-1.3480859,-0.0012135925,-2.9828284,86907,1,100
20230915-14:06:28.488,4.805163,0.3878607,-8.700529,20230915-14:06:29.068,0.15187638,1.196456,0.50488013,20230915-14:06:28.809,-30.3975,13.282499,25.949999,20230915-14:06:26.341,-1.2633059,-0.04843681,-2.9850993,86907,1,100
20230915-14:06:28.497,3.169923,-0.011971008,-9.168595,20230915-14:06:29.088,-0.009392053,0.48663053,0.2770274,20230915-14:06:28.820,-30.3975,13.282499,25.949999,20230915-14:06:26.352,-1.253175,-0.056118425,-2.993233,86907,1,100
20230915-14:06:28.508,3.1028855,0.6440403,-9.016563,20230915-14:06:29.097,0.0846812,0.68394,0.2574797,20230915-14:06:28.830,-32.0775,13.5824995,24.2925,20230915-14:06:26.371,-1.3775002,0.003721558,-3.0405662,86907,1,100
20230915-14:06:28.523,4.394557,0.2861071,-8.911219,20230915-14:06:29.108,0.28809932,1.0364093,0.2574797,20230915-14:06:28.840,-32.0775,13.5824995,24.2925,20230915-14:06:26.381,-1.3593102,-0.0069344966,-3.0492063,86907,1,100
20230915-14:06:28.548,2.9951463,0.2693477,-8.243237,20230915-14:06:29.119,0.51656294,1.2966379,0.23915374,20230915-14:06:28.849,-33.9375,13.349999,21.404999,20230915-14:06:26.391,-1.2626334,-0.050390687,-3.020255,86907,1,100
20230915-14:06:28.558,0.94930094,-0.40581718,-9.81503,20230915-14:06:29.139,0.09078985,0.52144986,-0.06872234,20230915-14:06:28.860,-33.9375,13.349999,21.404999,20230915-14:06:26.402,-1.3293877,-0.0029361546,-2.9948456,86907,1,100
20230915-14:06:28.568,3.0119057,0.4237737,-9.727641,20230915-14:06:29.159,-0.15050192,-0.018555032,-0.21471913,20230915-14:06:28.870,-34.927498,13.23,20.932499,20230915-14:06:26.412,-1.1673,-0.11661701,-3.0352666,86907,1,100
20230915-14:06:28.577,3.6008794,0.8343793,-9.683349,20230915-14:06:29.177,0.23128885,0.5080108,-0.006414085,20230915-14:06:28.880,-34.927498,13.23,20.932499,20230915-14:06:26.422,-1.3325592,-0.0016864983,-3.0168054,86907,1,100
